ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS
602,104,12,-8,0,120,10,80,20,800,400,20,12,30
614,96,12,-8,-1,120,10,80,20,800,400,20,12,30
626,88,12,-8,0,100,10,80,20,800,400,20,12,30
638,80,12,-8,0,100,10,80,20,800,400,20,12,30
650,72,12,-8,0,100,10,80,20,800,400,20,12,30
662,64,12,-8,-1,100,10,80,20,800,400,20,12,30
674,56,12,-8,0,80,10,80,20,800,400,20,12,30
686,48,12,-8,0,80,10,80,20,800,400,20,12,30
698,40,12,-8,0,80,10,80,20,800,400,20,12,30
710,32,12,-8,0,80,10,80,20,800,400,20,12,30
722,40,12,8,-1,80,10,80,20,800,400,20,12,30
734,48,12,8,0,60,10,80,20,800,400,20,12,30
746,56,12,8,0,60,10,80,20,800,400,20,12,30
758,64,12,8,0,60,10,80,20,800,400,20,12,30
770,72,12,8,0,60,10,80,20,800,400,20,12,30
758,80,-12,8,0,60,10,80,20,800,400,20,12,30
746,88,-12,8,0,60,10,80,20,800,400,20,12,30
734,96,-12,8,0,60,10,80,20,800,400,20,12,30
722,104,-12,8,0,60,10,80,20,800,400,20,12,30
710,112,-12,8,0,60,10,80,20,800,400,20,12,30
698,120,-12,8,0,60,10,80,20,800,400,20,12,30
686,128,-12,8,0,60,10,80,20,800,400,20,12,30
674,136,-12,8,0,60,10,80,20,800,400,20,12,30
662,144,-12,8,0,60,10,80,20,800,400,20,12,30
650,152,-12,8,0,60,10,80,20,800,400,20,12,30
638,160,-12,8,0,60,10,80,20,800,400,20,12,30
626,168,-12,8,0,60,10,80,20,800,400,20,12,30
614,176,-12,8,0,60,10,80,20,800,400,20,12,30
602,184,-12,8,1,60,10,80,20,800,400,20,12,30
590,192,-12,8,0,80,10,80,20,800,400,20,12,30
578,200,-12,8,0,80,10,80,20,800,400,20,12,30
566,208,-12,8,0,80,10,80,20,800,400,20,12,30
554,216,-12,8,0,80,10,80,20,800,400,20,12,30
542,224,-12,8,0,80,10,80,20,800,400,20,12,30
530,232,-12,8,1,80,10,80,20,800,400,20,12,30
518,240,-12,8,0,100,10,80,20,800,400,20,12,30
506,248,-12,8,0,100,10,80,20,800,400,20,12,30
494,256,-12,8,0,100,10,80,20,800,400,20,12,30
482,264,-12,8,0,100,10,80,20,800,400,20,12,30
470,272,-12,8,1,100,10,80,20,800,400,20,12,30
458,280,-12,8,0,120,10,80,20,800,400,20,12,30
446,288,-12,8,0,120,10,80,20,800,400,20,12,30
434,296,-12,8,0,120,10,80,20,800,400,20,12,30
422,304,-12,8,0,120,10,80,20,800,400,20,12,30
410,312,-12,8,1,120,10,80,20,800,400,20,12,30
398,320,-12,8,0,140,10,80,20,800,400,20,12,30
386,328,-12,8,0,140,10,80,20,800,400,20,12,30
374,336,-12,8,0,140,10,80,20,800,400,20,12,30
362,344,-12,8,0,140,10,80,20,800,400,20,12,30
350,352,-12,8,0,140,10,80,20,800,400,20,12,30
338,360,-12,8,0,140,10,80,20,800,400,20,12,30
326,368,-12,8,1,140,10,80,20,800,400,20,12,30
314,360,-12,-8,0,160,10,80,20,800,400,20,12,30
302,352,-12,-8,0,160,10,80,20,800,400,20,12,30
290,344,-12,-8,0,160,10,80,20,800,400,20,12,30
278,336,-12,-8,0,160,10,80,20,800,400,20,12,30
266,328,-12,-8,0,160,10,80,20,800,400,20,12,30
254,320,-12,-8,1,160,10,80,20,800,400,20,12,30
242,312,-12,-8,0,180,10,80,20,800,400,20,12,30
230,304,-12,-8,0,180,10,80,20,800,400,20,12,30
218,296,-12,-8,0,180,10,80,20,800,400,20,12,30
206,288,-12,-8,0,180,10,80,20,800,400,20,12,30
194,280,-12,-8,0,180,10,80,20,800,400,20,12,30
182,272,-12,-8,0,180,10,80,20,800,400,20,12,30
170,264,-12,-8,0,180,10,80,20,800,400,20,12,30
158,256,-12,-8,0,180,10,80,20,800,400,20,12,30
146,248,-12,-8,0,180,10,80,20,800,400,20,12,30
134,240,-12,-8,0,180,10,80,20,800,400,20,12,30
122,232,-12,-8,0,180,10,80,20,800,400,20,12,30
110,224,-12,-8,0,180,10,80,20,800,400,20,12,30
98,216,-12,-8,0,180,10,80,20,800,400,20,12,30
86,208,-12,-8,0,180,10,80,20,800,400,20,12,30
74,200,-12,-8,0,180,10,80,20,800,400,20,12,30
62,192,-12,-8,0,180,10,80,20,800,400,20,12,30
50,184,-12,-8,0,180,10,80,20,800,400,20,12,30
38,176,-12,-8,0,180,10,80,20,800,400,20,12,30
50,168,12,-8,0,180,10,80,20,800,400,20,12,30
62,160,12,-8,0,180,10,80,20,800,400,20,12,30
74,152,12,-8,0,180,10,80,20,800,400,20,12,30
86,144,12,-8,0,180,10,80,20,800,400,20,12,30
98,136,12,-8,0,180,10,80,20,800,400,20,12,30
110,128,12,-8,0,180,10,80,20,800,400,20,12,30
122,120,12,-8,0,180,10,80,20,800,400,20,12,30
134,112,12,-8,0,180,10,80,20,800,400,20,12,30
146,104,12,-8,0,180,10,80,20,800,400,20,12,30
158,96,12,-8,0,180,10,80,20,800,400,20,12,30
170,88,12,-8,0,180,10,80,20,800,400,20,12,30
182,80,12,-8,0,180,10,80,20,800,400,20,12,30
194,72,12,-8,0,180,10,80,20,800,400,20,12,30
206,64,12,-8,0,180,10,80,20,800,400,20,12,30
218,56,12,-8,0,180,10,80,20,800,400,20,12,30
230,48,12,-8,0,180,10,80,20,800,400,20,12,30
242,40,12,-8,0,180,10,80,20,800,400,20,12,30
254,32,12,-8,0,180,10,80,20,800,400,20,12,30
266,40,12,8,0,180,10,80,20,800,400,20,12,30
278,48,12,8,0,180,10,80,20,800,400,20,12,30
290,56,12,8,0,180,10,80,20,800,400,20,12,30
302,64,12,8,0,180,10,80,20,800,400,20,12,30
314,72,12,8,0,180,10,80,20,800,400,20,12,30
326,80,12,8,0,180,10,80,20,800,400,20,12,30
338,88,12,8,0,180,10,80,20,800,400,20,12,30
350,96,12,8,1,180,10,80,20,800,400,20,12,30
362,104,12,8,0,200,10,80,20,800,400,20,12,30
374,112,12,8,0,200,10,80,20,800,400,20,12,30
386,120,12,8,0,200,10,80,20,800,400,20,12,30
398,128,12,8,0,200,10,80,20,800,400,20,12,30
410,136,12,8,0,200,10,80,20,800,400,20,12,30
422,144,12,8,1,200,10,80,20,800,400,20,12,30
434,152,12,8,0,220,10,80,20,800,400,20,12,30
446,160,12,8,0,220,10,80,20,800,400,20,12,30
458,168,12,8,0,220,10,80,20,800,400,20,12,30
470,176,12,8,0,220,10,80,20,800,400,20,12,30
482,184,12,8,1,220,10,80,20,800,400,20,12,30
494,192,12,8,0,240,10,80,20,800,400,20,12,30
506,200,12,8,0,240,10,80,20,800,400,20,12,30
518,208,12,8,0,240,10,80,20,800,400,20,12,30
530,216,12,8,0,240,10,80,20,800,400,20,12,30
542,224,12,8,0,240,10,80,20,800,400,20,12,30
554,232,12,8,1,240,10,80,20,800,400,20,12,30
566,240,12,8,0,260,10,80,20,800,400,20,12,30
578,248,12,8,0,260,10,80,20,800,400,20,12,30
590,256,12,8,0,260,10,80,20,800,400,20,12,30
602,264,12,8,0,260,10,80,20,800,400,20,12,30
614,272,12,8,1,260,10,80,20,800,400,20,12,30
626,280,12,8,0,280,10,80,20,800,400,20,12,30
638,288,12,8,0,280,10,80,20,800,400,20,12,30
650,296,12,8,0,280,10,80,20,800,400,20,12,30
662,304,12,8,0,280,10,80,20,800,400,20,12,30
674,312,12,8,1,280,10,80,20,800,400,20,12,30
686,320,12,8,0,300,10,80,20,800,400,20,12,30
698,328,12,8,0,300,10,80,20,800,400,20,12,30
710,336,12,8,0,300,10,80,20,800,400,20,12,30
722,344,12,8,0,300,10,80,20,800,400,20,12,30
734,352,12,8,1,300,10,80,20,800,400,20,12,30
746,360,12,8,0,320,10,80,20,800,400,20,12,30
758,368,12,8,0,320,10,80,20,800,400,20,12,30
770,360,12,-8,0,320,10,80,20,800,400,20,12,30
758,352,-12,-8,0,320,10,80,20,800,400,20,12,30
746,344,-12,-8,0,320,10,80,20,800,400,20,12,30
734,336,-12,-8,1,320,10,80,20,800,400,20,12,30
722,328,-12,-8,0,340,10,80,20,800,400,20,12,30
710,320,-12,-8,0,340,10,80,20,800,400,20,12,30
698,312,-12,-8,0,340,10,80,20,800,400,20,12,30
686,304,-12,-8,0,340,10,80,20,800,400,20,12,30
674,296,-12,-8,0,340,10,80,20,800,400,20,12,30
662,288,-12,-8,0,340,10,80,20,800,400,20,12,30
650,280,-12,-8,0,340,10,80,20,800,400,20,12,30
638,272,-12,-8,0,340,10,80,20,800,400,20,12,30
626,264,-12,-8,0,340,10,80,20,800,400,20,12,30
614,256,-12,-8,0,340,10,80,20,800,400,20,12,30
602,248,-12,-8,0,340,10,80,20,800,400,20,12,30
590,240,-12,-8,0,340,10,80,20,800,400,20,12,30
578,232,-12,-8,0,340,10,80,20,800,400,20,12,30
566,224,-12,-8,0,340,10,80,20,800,400,20,12,30
554,216,-12,-8,0,340,10,80,20,800,400,20,12,30
542,208,-12,-8,0,340,10,80,20,800,400,20,12,30
530,200,-12,-8,-1,340,10,80,20,800,400,20,12,30
518,192,-12,-8,0,320,10,80,20,800,400,20,12,30
506,184,-12,-8,0,320,10,80,20,800,400,20,12,30
494,176,-12,-8,0,320,10,80,20,800,400,20,12,30
482,168,-12,-8,0,320,10,80,20,800,400,20,12,30
470,160,-12,-8,0,320,10,80,20,800,400,20,12,30
458,152,-12,-8,-1,320,10,80,20,800,400,20,12,30
446,144,-12,-8,0,300,10,80,20,800,400,20,12,30
434,136,-12,-8,0,300,10,80,20,800,400,20,12,30
422,128,-12,-8,0,300,10,80,20,800,400,20,12,30
410,120,-12,-8,0,300,10,80,20,800,400,20,12,30
398,112,-12,-8,-1,300,10,80,20,800,400,20,12,30
386,104,-12,-8,0,280,10,80,20,800,400,20,12,30
374,96,-12,-8,0,280,10,80,20,800,400,20,12,30
362,88,-12,-8,0,280,10,80,20,800,400,20,12,30
350,80,-12,-8,0,280,10,80,20,800,400,20,12,30
338,72,-12,-8,0,280,10,80,20,800,400,20,12,30
326,64,-12,-8,-1,280,10,80,20,800,400,20,12,30
314,56,-12,-8,0,260,10,80,20,800,400,20,12,30
302,48,-12,-8,0,260,10,80,20,800,400,20,12,30
290,40,-12,-8,0,260,10,80,20,800,400,20,12,30
278,32,-12,-8,0,260,10,80,20,800,400,20,12,30
266,40,-12,8,0,260,10,80,20,800,400,20,12,30
254,48,-12,8,-1,260,10,80,20,800,400,20,12,30
242,56,-12,8,0,240,10,80,20,800,400,20,12,30
230,64,-12,8,0,240,10,80,20,800,400,20,12,30
218,72,-12,8,0,240,10,80,20,800,400,20,12,30
206,80,-12,8,0,240,10,80,20,800,400,20,12,30
194,88,-12,8,0,240,10,80,20,800,400,20,12,30
182,96,-12,8,-1,240,10,80,20,800,400,20,12,30
170,104,-12,8,0,220,10,80,20,800,400,20,12,30
158,112,-12,8,0,220,10,80,20,800,400,20,12,30
146,120,-12,8,0,220,10,80,20,800,400,20,12,30
134,128,-12,8,0,220,10,80,20,800,400,20,12,30
122,136,-12,8,0,220,10,80,20,800,400,20,12,30
110,144,-12,8,0,220,10,80,20,800,400,20,12,30
98,152,-12,8,0,220,10,80,20,800,400,20,12,30
86,160,-12,8,0,220,10,80,20,800,400,20,12,30
74,168,-12,8,0,220,10,80,20,800,400,20,12,30
62,176,-12,8,0,220,10,80,20,800,400,20,12,30
50,184,-12,8,0,220,10,80,20,800,400,20,12,30
38,192,-12,8,0,220,10,80,20,800,400,20,12,30
50,200,12,8,0,220,10,80,20,800,400,20,12,30
62,208,12,8,0,220,10,80,20,800,400,20,12,30
74,216,12,8,0,220,10,80,20,800,400,20,12,30
86,224,12,8,0,220,10,80,20,800,400,20,12,30
98,232,12,8,0,220,10,80,20,800,400,20,12,30
110,240,12,8,0,220,10,80,20,800,400,20,12,30
122,248,12,8,0,220,10,80,20,800,400,20,12,30
134,256,12,8,0,220,10,80,20,800,400,20,12,30
146,264,12,8,0,220,10,80,20,800,400,20,12,30
158,272,12,8,0,220,10,80,20,800,400,20,12,30
170,280,12,8,0,220,10,80,20,800,400,20,12,30
182,288,12,8,0,220,10,80,20,800,400,20,12,30
194,296,12,8,0,220,10,80,20,800,400,20,12,30
206,304,12,8,0,220,10,80,20,800,400,20,12,30
218,312,12,8,0,220,10,80,20,800,400,20,12,30
230,320,12,8,0,220,10,80,20,800,400,20,12,30
242,328,12,8,0,220,10,80,20,800,400,20,12,30
254,336,12,8,0,220,10,80,20,800,400,20,12,30
266,344,12,8,0,220,10,80,20,800,400,20,12,30
278,352,12,8,0,220,10,80,20,800,400,20,12,30
290,360,12,8,0,220,10,80,20,800,400,20,12,30
302,368,12,8,0,220,10,80,20,800,400,20,12,30
314,360,12,-8,0,220,10,80,20,800,400,20,12,30
326,352,12,-8,0,220,10,80,20,800,400,20,12,30
338,344,12,-8,0,220,10,80,20,800,400,20,12,30
350,336,12,-8,0,220,10,80,20,800,400,20,12,30
362,328,12,-8,0,220,10,80,20,800,400,20,12,30
374,320,12,-8,0,220,10,80,20,800,400,20,12,30
386,312,12,-8,0,220,10,80,20,800,400,20,12,30
398,304,12,-8,0,220,10,80,20,800,400,20,12,30
410,296,12,-8,0,220,10,80,20,800,400,20,12,30
422,288,12,-8,-1,220,10,80,20,800,400,20,12,30
434,280,12,-8,0,200,10,80,20,800,400,20,12,30
446,272,12,-8,0,200,10,80,20,800,400,20,12,30
458,264,12,-8,0,200,10,80,20,800,400,20,12,30
470,256,12,-8,0,200,10,80,20,800,400,20,12,30
482,248,12,-8,0,200,10,80,20,800,400,20,12,30
494,240,12,-8,-1,200,10,80,20,800,400,20,12,30
506,232,12,-8,0,180,10,80,20,800,400,20,12,30
518,224,12,-8,0,180,10,80,20,800,400,20,12,30
530,216,12,-8,0,180,10,80,20,800,400,20,12,30
542,208,12,-8,0,180,10,80,20,800,400,20,12,30
554,200,12,-8,-1,180,10,80,20,800,400,20,12,30
566,192,12,-8,0,160,10,80,20,800,400,20,12,30
578,184,12,-8,0,160,10,80,20,800,400,20,12,30
590,176,12,-8,0,160,10,80,20,800,400,20,12,30
602,168,12,-8,-1,160,10,80,20,800,400,20,12,30
614,160,12,-8,0,140,10,80,20,800,400,20,12,30
626,152,12,-8,0,140,10,80,20,800,400,20,12,30
638,144,12,-8,0,140,10,80,20,800,400,20,12,30
650,136,12,-8,-1,140,10,80,20,800,400,20,12,30
662,128,12,-8,0,120,10,80,20,800,400,20,12,30
674,120,12,-8,0,120,10,80,20,800,400,20,12,30
686,112,12,-8,0,120,10,80,20,800,400,20,12,30
698,104,12,-8,-1,120,10,80,20,800,400,20,12,30
710,96,12,-8,0,100,10,80,20,800,400,20,12,30
722,88,12,-8,0,100,10,80,20,800,400,20,12,30
734,80,12,-8,-1,100,10,80,20,800,400,20,12,30
746,72,12,-8,0,80,10,80,20,800,400,20,12,30
758,64,12,-8,0,80,10,80,20,800,400,20,12,30
770,56,12,-8,-1,80,10,80,20,800,400,20,12,30
758,48,-12,-8,0,60,10,80,20,800,400,20,12,30
746,40,-12,-8,0,60,10,80,20,800,400,20,12,30
734,32,-12,-8,0,60,10,80,20,800,400,20,12,30
722,40,-12,8,0,60,10,80,20,800,400,20,12,30
710,48,-12,8,0,60,10,80,20,800,400,20,12,30
698,56,-12,8,0,60,10,80,20,800,400,20,12,30
686,64,-12,8,0,60,10,80,20,800,400,20,12,30
674,72,-12,8,0,60,10,80,20,800,400,20,12,30
662,80,-12,8,0,60,10,80,20,800,400,20,12,30
650,88,-12,8,0,60,10,80,20,800,400,20,12,30
638,96,-12,8,0,60,10,80,20,800,400,20,12,30
626,104,-12,8,0,60,10,80,20,800,400,20,12,30
614,112,-12,8,0,60,10,80,20,800,400,20,12,30
602,120,-12,8,0,60,10,80,20,800,400,20,12,30
590,128,-12,8,0,60,10,80,20,800,400,20,12,30
578,136,-12,8,0,60,10,80,20,800,400,20,12,30
566,144,-12,8,0,60,10,80,20,800,400,20,12,30
554,152,-12,8,0,60,10,80,20,800,400,20,12,30
542,160,-12,8,0,60,10,80,20,800,400,20,12,30
530,168,-12,8,0,60,10,80,20,800,400,20,12,30
518,176,-12,8,0,60,10,80,20,800,400,20,12,30
506,184,-12,8,0,60,10,80,20,800,400,20,12,30
494,192,-12,8,0,60,10,80,20,800,400,20,12,30
482,200,-12,8,0,60,10,80,20,800,400,20,12,30
470,208,-12,8,0,60,10,80,20,800,400,20,12,30
458,216,-12,8,0,60,10,80,20,800,400,20,12,30
446,224,-12,8,0,60,10,80,20,800,400,20,12,30
434,232,-12,8,0,60,10,80,20,800,400,20,12,30
422,240,-12,8,0,60,10,80,20,800,400,20,12,30
410,248,-12,8,0,60,10,80,20,800,400,20,12,30
398,256,-12,8,0,60,10,80,20,800,400,20,12,30
386,264,-12,8,0,60,10,80,20,800,400,20,12,30
374,272,-12,8,0,60,10,80,20,800,400,20,12,30
362,280,-12,8,0,60,10,80,20,800,400,20,12,30
350,288,-12,8,0,60,10,80,20,800,400,20,12,30
338,296,-12,8,0,60,10,80,20,800,400,20,12,30
326,304,-12,8,0,60,10,80,20,800,400,20,12,30
314,312,-12,8,0,60,10,80,20,800,400,20,12,30
302,320,-12,8,0,60,10,80,20,800,400,20,12,30
290,328,-12,8,0,60,10,80,20,800,400,20,12,30
278,336,-12,8,0,60,10,80,20,800,400,20,12,30
266,344,-12,8,0,60,10,80,20,800,400,20,12,30
254,352,-12,8,0,60,10,80,20,800,400,20,12,30
242,360,-12,8,0,60,10,80,20,800,400,20,12,30
230,368,-12,8,0,60,10,80,20,800,400,20,12,30
218,360,-12,-8,0,60,10,80,20,800,400,20,12,30
206,352,-12,-8,0,60,10,80,20,800,400,20,12,30
194,344,-12,-8,0,60,10,80,20,800,400,20,12,30
182,336,-12,-8,0,60,10,80,20,800,400,20,12,30
170,328,-12,-8,0,60,10,80,20,800,400,20,12,30
158,320,-12,-8,0,60,10,80,20,800,400,20,12,30
146,312,-12,-8,0,60,10,80,20,800,400,20,12,30
134,304,-12,-8,0,60,10,80,20,800,400,20,12,30
122,296,-12,-8,0,60,10,80,20,800,400,20,12,30
110,288,-12,-8,0,60,10,80,20,800,400,20,12,30
98,280,-12,-8,0,60,10,80,20,800,400,20,12,30
86,272,-12,-8,0,60,10,80,20,800,400,20,12,30
74,264,-12,-8,0,60,10,80,20,800,400,20,12,30
62,256,-12,-8,0,60,10,80,20,800,400,20,12,30
50,248,-12,-8,0,60,10,80,20,800,400,20,12,30
38,240,-12,-8,0,60,10,80,20,800,400,20,12,30
50,232,12,-8,0,60,10,80,20,800,400,20,12,30
62,224,12,-8,0,60,10,80,20,800,400,20,12,30
74,216,12,-8,0,60,10,80,20,800,400,20,12,30
86,208,12,-8,0,60,10,80,20,800,400,20,12,30
98,200,12,-8,0,60,10,80,20,800,400,20,12,30
110,192,12,-8,0,60,10,80,20,800,400,20,12,30
122,184,12,-8,0,60,10,80,20,800,400,20,12,30
134,176,12,-8,0,60,10,80,20,800,400,20,12,30
146,168,12,-8,0,60,10,80,20,800,400,20,12,30
158,160,12,-8,0,60,10,80,20,800,400,20,12,30
170,152,12,-8,0,60,10,80,20,800,400,20,12,30
182,144,12,-8,0,60,10,80,20,800,400,20,12,30
194,136,12,-8,0,60,10,80,20,800,400,20,12,30
206,128,12,-8,0,60,10,80,20,800,400,20,12,30
218,120,12,-8,0,60,10,80,20,800,400,20,12,30
230,112,12,-8,0,60,10,80,20,800,400,20,12,30
242,104,12,-8,0,60,10,80,20,800,400,20,12,30
254,96,12,-8,0,60,10,80,20,800,400,20,12,30
266,88,12,-8,0,60,10,80,20,800,400,20,12,30
278,80,12,-8,0,60,10,80,20,800,400,20,12,30
290,72,12,-8,0,60,10,80,20,800,400,20,12,30
302,64,12,-8,1,60,10,80,20,800,400,20,12,30
314,56,12,-8,0,80,10,80,20,800,400,20,12,30
326,48,12,-8,0,80,10,80,20,800,400,20,12,30
338,40,12,-8,0,80,10,80,20,800,400,20,12,30
350,32,12,-8,1,80,10,80,20,800,400,20,12,30
362,40,12,8,0,100,10,80,20,800,400,20,12,30
374,48,12,8,0,100,10,80,20,800,400,20,12,30
386,56,12,8,0,100,10,80,20,800,400,20,12,30
398,64,12,8,1,100,10,80,20,800,400,20,12,30
410,72,12,8,0,120,10,80,20,800,400,20,12,30
422,80,12,8,0,120,10,80,20,800,400,20,12,30
434,88,12,8,1,120,10,80,20,800,400,20,12,30
446,96,12,8,0,140,10,80,20,800,400,20,12,30
458,104,12,8,0,140,10,80,20,800,400,20,12,30
470,112,12,8,1,140,10,80,20,800,400,20,12,30
482,120,12,8,0,160,10,80,20,800,400,20,12,30
494,128,12,8,0,160,10,80,20,800,400,20,12,30
506,136,12,8,0,160,10,80,20,800,400,20,12,30
518,144,12,8,1,160,10,80,20,800,400,20,12,30
530,152,12,8,0,180,10,80,20,800,400,20,12,30
542,160,12,8,0,180,10,80,20,800,400,20,12,30
554,168,12,8,1,180,10,80,20,800,400,20,12,30
566,176,12,8,0,200,10,80,20,800,400,20,12,30
578,184,12,8,0,200,10,80,20,800,400,20,12,30
590,192,12,8,1,200,10,80,20,800,400,20,12,30
602,200,12,8,0,220,10,80,20,800,400,20,12,30
614,208,12,8,0,220,10,80,20,800,400,20,12,30
626,216,12,8,1,220,10,80,20,800,400,20,12,30
638,224,12,8,0,240,10,80,20,800,400,20,12,30
650,232,12,8,0,240,10,80,20,800,400,20,12,30
662,240,12,8,1,240,10,80,20,800,400,20,12,30
674,248,12,8,0,260,10,80,20,800,400,20,12,30
686,256,12,8,0,260,10,80,20,800,400,20,12,30
698,264,12,8,1,260,10,80,20,800,400,20,12,30
710,272,12,8,0,280,10,80,20,800,400,20,12,30
722,280,12,8,0,280,10,80,20,800,400,20,12,30
734,288,12,8,1,280,10,80,20,800,400,20,12,30
746,296,12,8,0,300,10,80,20,800,400,20,12,30
758,304,12,8,0,300,10,80,20,800,400,20,12,30
770,312,12,8,1,300,10,80,20,800,400,20,12,30
758,320,-12,8,0,320,10,80,20,800,400,20,12,30
746,328,-12,8,0,320,10,80,20,800,400,20,12,30
734,336,-12,8,1,320,10,80,20,800,400,20,12,30
722,344,-12,8,0,340,10,80,20,800,400,20,12,30
710,352,-12,8,0,340,10,80,20,800,400,20,12,30
698,360,-12,8,0,340,10,80,20,800,400,20,12,30
686,368,-12,8,0,340,10,80,20,800,400,20,12,30
674,360,-12,-8,0,340,10,80,20,800,400,20,12,30
662,352,-12,-8,0,340,10,80,20,800,400,20,12,30
650,344,-12,-8,0,340,10,80,20,800,400,20,12,30
638,336,-12,-8,0,340,10,80,20,800,400,20,12,30
626,328,-12,-8,0,340,10,80,20,800,400,20,12,30
614,320,-12,-8,0,340,10,80,20,800,400,20,12,30
602,312,-12,-8,0,340,10,80,20,800,400,20,12,30
590,304,-12,-8,0,340,10,80,20,800,400,20,12,30
578,296,-12,-8,0,340,10,80,20,800,400,20,12,30
566,288,-12,-8,0,340,10,80,20,800,400,20,12,30
554,280,-12,-8,0,340,10,80,20,800,400,20,12,30
542,272,-12,-8,0,340,10,80,20,800,400,20,12,30
530,264,-12,-8,0,340,10,80,20,800,400,20,12,30
518,256,-12,-8,0,340,10,80,20,800,400,20,12,30
506,248,-12,-8,0,340,10,80,20,800,400,20,12,30
494,240,-12,-8,0,340,10,80,20,800,400,20,12,30
482,232,-12,-8,0,340,10,80,20,800,400,20,12,30
470,224,-12,-8,0,340,10,80,20,800,400,20,12,30
458,216,-12,-8,0,340,10,80,20,800,400,20,12,30
446,208,-12,-8,0,340,10,80,20,800,400,20,12,30
434,200,-12,-8,0,340,10,80,20,800,400,20,12,30
422,192,-12,-8,0,340,10,80,20,800,400,20,12,30
410,184,-12,-8,0,340,10,80,20,800,400,20,12,30
398,176,-12,-8,0,340,10,80,20,800,400,20,12,30
386,168,-12,-8,0,340,10,80,20,800,400,20,12,30
374,160,-12,-8,0,340,10,80,20,800,400,20,12,30
362,152,-12,-8,0,340,10,80,20,800,400,20,12,30
350,144,-12,-8,0,340,10,80,20,800,400,20,12,30
338,136,-12,-8,0,340,10,80,20,800,400,20,12,30
326,128,-12,-8,0,340,10,80,20,800,400,20,12,30
314,120,-12,-8,0,340,10,80,20,800,400,20,12,30
302,112,-12,-8,0,340,10,80,20,800,400,20,12,30
290,104,-12,-8,0,340,10,80,20,800,400,20,12,30
278,96,-12,-8,0,340,10,80,20,800,400,20,12,30
266,88,-12,-8,0,340,10,80,20,800,400,20,12,30
254,80,-12,-8,0,340,10,80,20,800,400,20,12,30
242,72,-12,-8,0,340,10,80,20,800,400,20,12,30
230,64,-12,-8,0,340,10,80,20,800,400,20,12,30
218,56,-12,-8,0,340,10,80,20,800,400,20,12,30
206,48,-12,-8,0,340,10,80,20,800,400,20,12,30
194,40,-12,-8,0,340,10,80,20,800,400,20,12,30
182,32,-12,-8,0,340,10,80,20,800,400,20,12,30
170,40,-12,8,0,340,10,80,20,800,400,20,12,30
158,48,-12,8,0,340,10,80,20,800,400,20,12,30
146,56,-12,8,0,340,10,80,20,800,400,20,12,30
134,64,-12,8,0,340,10,80,20,800,400,20,12,30
122,72,-12,8,0,340,10,80,20,800,400,20,12,30
110,80,-12,8,0,340,10,80,20,800,400,20,12,30
98,88,-12,8,0,340,10,80,20,800,400,20,12,30
86,96,-12,8,0,340,10,80,20,800,400,20,12,30
74,104,-12,8,0,340,10,80,20,800,400,20,12,30
62,112,-12,8,0,340,10,80,20,800,400,20,12,30
50,120,-12,8,0,340,10,80,20,800,400,20,12,30
38,128,-12,8,0,340,10,80,20,800,400,20,12,30
50,136,12,8,0,340,10,80,20,800,400,20,12,30
62,144,12,8,0,340,10,80,20,800,400,20,12,30
74,152,12,8,0,340,10,80,20,800,400,20,12,30
86,160,12,8,0,340,10,80,20,800,400,20,12,30
98,168,12,8,0,340,10,80,20,800,400,20,12,30
110,176,12,8,0,340,10,80,20,800,400,20,12,30
122,184,12,8,0,340,10,80,20,800,400,20,12,30
134,192,12,8,0,340,10,80,20,800,400,20,12,30
146,200,12,8,0,340,10,80,20,800,400,20,12,30
158,208,12,8,0,340,10,80,20,800,400,20,12,30
170,216,12,8,0,340,10,80,20,800,400,20,12,30
182,224,12,8,0,340,10,80,20,800,400,20,12,30
194,232,12,8,0,340,10,80,20,800,400,20,12,30
206,240,12,8,0,340,10,80,20,800,400,20,12,30
218,248,12,8,0,340,10,80,20,800,400,20,12,30
230,256,12,8,0,340,10,80,20,800,400,20,12,30
242,264,12,8,0,340,10,80,20,800,400,20,12,30
254,272,12,8,0,340,10,80,20,800,400,20,12,30
266,280,12,8,0,340,10,80,20,800,400,20,12,30
278,288,12,8,0,340,10,80,20,800,400,20,12,30
290,296,12,8,0,340,10,80,20,800,400,20,12,30
302,304,12,8,0,340,10,80,20,800,400,20,12,30
314,312,12,8,0,340,10,80,20,800,400,20,12,30
326,320,12,8,0,340,10,80,20,800,400,20,12,30
338,328,12,8,0,340,10,80,20,800,400,20,12,30
350,336,12,8,0,340,10,80,20,800,400,20,12,30
